SKU,Own_Brand_Retail_Price,Competitor_Retail_Price
SKU000999,614.34,557.99
SKU001000,182.92,165.75
SKU001001,620.97,616.35
SKU001002,186.85,193.45
SKU001003,682.48,698.01
SKU001004,277.43,285.08
SKU001005,139.36,130.04
SKU001006,131.06,132.08
SKU001007,153.16,149.42
SKU001008,386.29,356.2
SKU001009,423.81,392.28
SKU001010,751.44,773.28
SKU001011,298.07,325.33
SKU001012,175.69,161.86
SKU001013,501.11,500.6
SKU001014,123.64,117.41
SKU001015,722.03,690.49
SKU001016,332.83,314.49
SKU001017,445.77,449.84
SKU001018,164.03,149.49
SKU001019,132.01,138.41
SKU001020,657.49,671.52
SKU001021,355.74,347.55
SKU001022,758.47,715.67
SKU001023,444.43,447.66
SKU001024,680.13,742.04
SKU001025,807.06,840.65
SKU001026,230.88,220.69
SKU001027,578.56,606.67
SKU001028,34.73,34.76
SKU001029,517.69,470.89
SKU001030,591.93,605.84
SKU001031,373.19,353.33
SKU001032,137.35,134.87
SKU001033,446.43,444.51
SKU001034,733.21,777.1
SKU001035,706.31,717.62
SKU001036,540.46,523.18
SKU001037,206.13,212.61
SKU001038,658.92,618.34
SKU001039,655.55,697.87
SKU001040,289.44,272.16
SKU001041,148.2,149.93
SKU001042,765.33,720.2
SKU001043,747.9,721.81
SKU001044,97.13,95.62
SKU001045,717.48,698.46
SKU001046,431.55,469
SKU001047,783.67,740.33
SKU001048,388.75,363.88
SKU001049,424.38,425.87
SKU001050,233.4,254.36
SKU001051,658.23,658.67
SKU001052,334.02,364.71
SKU001053,626.68,587.87
SKU001054,78.27,70.6
SKU001055,584.93,561.88
SKU001056,344.84,354.37
SKU001057,17.28,17.6
SKU001058,181.61,172.23
SKU001059,142.52,147.13
SKU001060,576.19,614.25
SKU001061,379.06,393.25
SKU001062,136.67,142.9
SKU001063,201.63,193.87
SKU001064,403.01,405.36
SKU001065,28.53,25.92
SKU001066,319.2,310.2
SKU001067,550.59,585.36
SKU001068,374.97,396.73
SKU001069,442.33,481.33
SKU001070,241.02,263.62
SKU001071,154.92,169.57
SKU001072,589.4,549.01
SKU001073,731.29,675.8
SKU001074,381.29,409.89
SKU001075,267.79,261.53
SKU001076,369.3,358.75
SKU001077,591.07,595.05
SKU001078,484.36,479.65
SKU001079,653.66,617.45
SKU001080,243.33,260.1
SKU001081,515.93,558.16
SKU001082,489.76,514
SKU001083,396.83,360.96
SKU001084,416.25,384.44
SKU001085,436.63,423.18
SKU001086,599.69,606.49
SKU001087,711.27,726.85
SKU001088,96.41,88.7
SKU001089,442.47,483.2
SKU001090,697.39,701.51
SKU001091,132.68,130.87
SKU001092,312.6,293.29
SKU001093,85.71,93.44
SKU001094,110.61,109.45
SKU001095,663.96,613.2
SKU001096,341.75,349.57
SKU001097,457.97,444.24
SKU001098,108.73,115.43
SKU001099,32.67,32.97
SKU001100,633.87,583.88
SKU001101,415.88,436.72
SKU001102,28.19,27.09
SKU001103,727.34,713.99
SKU001104,379.26,400.17
SKU001105,406.99,374.96
SKU001106,501.72,549.66
SKU001107,20.52,21.35
SKU001108,464.35,435.8
SKU001109,482.6,439.95
SKU001110,224.73,226.73
SKU001111,518.55,506.03
SKU001112,303.62,275.05
SKU001113,489.85,500.55
SKU001114,134.71,129.56
SKU001115,730.49,704.48
SKU001116,718.85,670.28
SKU001117,120.47,111.81
SKU001118,754.35,700.69
SKU001119,465.87,501.84
SKU001120,593.73,597.66
SKU001121,712.88,708.52
SKU001122,75.53,78.62
SKU001123,151.19,145.74
SKU001124,228.53,243.26
SKU001125,381.79,358.67
SKU001126,272.96,289.48
SKU001127,416.85,379.84
SKU001128,149.11,138.88
SKU001129,559.53,603.47
SKU001130,59.95,55.26
SKU001131,258.64,245.48
SKU001132,166.75,151.5
SKU001133,596.41,608.18
SKU001134,698.81,674.73
SKU001135,75.43,77.44
SKU001136,546.48,501.21
SKU001137,659.68,645.84
SKU001138,712.47,694.18
SKU001139,452.92,456.26
SKU001140,252.72,242.36
SKU001141,246.63,270.54
SKU001142,330.37,318.21
SKU001143,538.8,559.96
SKU001144,366.68,356.88
SKU001145,567.78,571.6
SKU001146,45.85,43.34
SKU001147,88.03,82.27
SKU001148,738.89,808.7
SKU001149,694.44,700.13
SKU001150,619.88,615.02
SKU001151,186.34,191.62
SKU001152,760.66,718.59
SKU001153,172.91,184.04
SKU001154,628.69,597.03
SKU001155,110.46,111.4
SKU001156,542.08,501.66
SKU001157,620.52,629.77
SKU001158,732.34,729.84
SKU001159,591,565.07
SKU001160,737.55,709.16
SKU001161,389.77,351.56
SKU001162,550.73,498.67
SKU001163,272.39,277.88
SKU001164,24.96,26.05
SKU001165,632.27,638.2
SKU001166,618.07,566.39
SKU001167,149.66,162.86
SKU001168,33.03,34.44
SKU001169,158.2,149.89
SKU001170,633.34,655.06
SKU001171,226.48,208.88
SKU001172,194.52,205.39
SKU001173,27.2,27.1
SKU001174,219.68,215.7
SKU001175,537.34,484.59
SKU001176,764.67,787.99
SKU001177,240.6,256.43
SKU001178,211.44,202.49
SKU001179,592.53,534.67
SKU001180,579.9,611.83
SKU001181,243.27,249.87
SKU001182,75.09,79.25
SKU001183,811.52,817.74
SKU001184,480.4,476.65
SKU001185,697.87,658.7
SKU001186,272.11,249.19
SKU001187,496.08,493.25
SKU001188,524.55,563.2
SKU001189,677.81,618.07
SKU001190,680.04,746.56
SKU001191,86.77,94.53
SKU001192,494.17,508.08
SKU001193,238.49,258.25
SKU001194,668.01,675.16
SKU001195,619.14,607.32
SKU001196,694.27,704.22
SKU001197,292.11,314.11
SKU001198,159.83,174.46
SKU001199,30.15,32.19
SKU001200,207.36,194.08
SKU001201,283.79,289
SKU001202,770.7,762.18
SKU001203,376.81,375.4
SKU001204,405.18,399.36
SKU001205,614.37,561.23
SKU001206,698.94,747.29
SKU001207,444.96,487.53
SKU001208,93.78,88.34
SKU001209,210.53,215.67
SKU001210,392.48,395.35
SKU001211,625.89,675.52
SKU001212,584.58,608.44
SKU001213,454.97,477.69
SKU001214,735.17,801.62
SKU001215,559.96,578.27
SKU001216,669.37,663.15
SKU001217,693.54,631.39
SKU001218,143.92,155.62
SKU001219,52.1,53.03
SKU001220,326.87,338.79
SKU001221,473.34,473.84
SKU001222,463.01,453.16
SKU001223,210.15,210.31
SKU001224,632.12,575.04
SKU001225,265.66,281.49
SKU001226,789.37,735.37
SKU001227,358.38,346.39
SKU001228,20.97,19.24
SKU001229,127.01,135.14
SKU001230,89.75,83.8
SKU001231,47.91,46.94
SKU001232,515.37,506.66
SKU001233,149.11,143.64
SKU001234,614.48,658.74
SKU001235,208.35,219.68
SKU001236,41.34,43.35
SKU001237,657.57,621.42
SKU001238,415.49,389.69
SKU001239,437.17,415.01
SKU001240,286.33,279.81
SKU001241,52.04,51.82
SKU001242,283.45,269.29
SKU001243,407.74,404.3
SKU001244,26.77,25.08
SKU001245,441.51,421.11
SKU001246,763.32,726.79
SKU001247,197.09,206.04
SKU001248,741.92,735.76
SKU001249,81.96,83.85
SKU001250,648.17,670.12
SKU001251,731.51,668.38
SKU001252,181.92,192.65
SKU001253,714.67,683.79
SKU001254,318.67,319.29
SKU001255,117.56,113.76
SKU001256,486.88,513.52
SKU001257,845.46,799.51
SKU001258,714.05,780.28
SKU001259,226.47,221.95
SKU001260,461.27,480.79
SKU001261,103.87,106.81
SKU001262,355.19,372.42
SKU001263,411.6,415.8
SKU001264,229.31,223.98
SKU001265,364.45,341.1
SKU001266,777.71,780.73
SKU001267,348.09,317.52
SKU001268,646.18,589.16
SKU001269,249.58,255.24
SKU001270,695.53,692.82
SKU001271,79.83,79.93
SKU001272,432.45,416.77
SKU001273,690.64,730.78
SKU001274,680.14,639.49
SKU001275,153.88,156.53
SKU001276,341.1,365.69
SKU001277,554.81,591.88
SKU001278,266.03,240.95
SKU001279,507.49,485.06
SKU001280,315.94,329.51
SKU001281,282.07,295.65
SKU001282,101.78,101.43
SKU001283,44.7,42.04
SKU001284,679.21,649.19
SKU001285,354.44,375.77
SKU001286,419.48,393.65
SKU001287,267.4,291.05
SKU001288,125.14,125.16
SKU001289,387.26,370.49
SKU001290,172.54,168.73
SKU001291,630.26,599.57
SKU001292,774.77,756.85
SKU001293,681.24,630.94
SKU001294,416.23,443.13
SKU001295,450.94,492.76
SKU001296,633.54,653.7
SKU001297,423.56,449.7
SKU001298,480.21,454.09
SKU001299,437.71,399.43
SKU001300,547.38,561.3
SKU001301,521.44,554.56
SKU001302,454.24,484.61
SKU001303,518.78,522.18
SKU001304,557.43,571.04
SKU001305,302.68,294.7
SKU001306,627.59,669.09
SKU001307,83.24,86.53
SKU001308,703.11,658.94
SKU001309,245.24,234.42
SKU001310,322.71,300.24
SKU001311,593.62,594.3
SKU001312,479.48,450.93
SKU001313,258.32,240.69
SKU001314,189,176.16
SKU001315,699.23,666.49
SKU001316,83.98,89.17
SKU001317,17.85,19.41
SKU001318,525.28,577.37
SKU001319,502.03,455.87
SKU001320,595.44,603.65
SKU001321,555.65,529.69
SKU001322,732.12,803.71
SKU001323,777.45,852.76
SKU001324,590.9,642.2
SKU001325,176.72,159.55
SKU001326,407.99,379.8
SKU001327,514.88,520.28
SKU001328,415.13,389.17
SKU001329,121.56,130.19
SKU001330,475.64,494.64
SKU001331,704.41,659.9
SKU001332,338.97,360.56
SKU001333,459.66,459.5
SKU001334,533.48,555.86
SKU001335,285.45,264.89
SKU001336,460.25,461.89
SKU001337,162.87,171.87
SKU001338,402.29,389.87
SKU001339,593.85,556.65
SKU001340,535.27,550.2
SKU001341,255.25,262.6
SKU001342,105.72,99.47
SKU001343,601.95,550.1
SKU001344,222.64,207.79
SKU001345,58.73,56.09
SKU001346,342.68,310.9
SKU001347,521.8,565.92
SKU001348,606.61,573.91
SKU001349,713.36,747.45
SKU001350,157.61,154.92
SKU001351,245.56,245.66
SKU001352,492.25,495.89
SKU001353,636.5,671.23
SKU001354,194.9,206.12
SKU001355,289.88,269.08
SKU001356,350.24,336.46
SKU001357,539.65,547.53
SKU001358,185.58,179.29
SKU001359,791.61,733.47
SKU001360,443.57,435.45
SKU001361,206.74,195.1
SKU001362,215.08,199.74
SKU001363,28.59,27.47
SKU001364,553.13,530.97
SKU001365,599.91,551.58
SKU001366,35.63,36.23
SKU001367,399.46,384.63
SKU001368,557.51,521.08
SKU001369,311.48,331.33
SKU001370,338.43,304.76
SKU001371,264.1,261.69
SKU001372,261.2,257.8
SKU001373,346.73,358.6
SKU001374,151.79,148.43
SKU001375,384.58,385.56
SKU001376,720.03,778.85
SKU001377,38.28,35.74
SKU001378,123.99,114.21
SKU001379,567.98,596.01
SKU001380,113.98,119.52
SKU001381,238.39,258.4
SKU001382,373.79,409.91
SKU001383,664.78,649.41
SKU001384,164.15,160.13
SKU001385,749.22,809.86
SKU001386,530.12,568.36
SKU001387,553.94,540.14
SKU001388,537.84,492.26
SKU001389,41.66,42.34
SKU001390,91.64,87.4
SKU001391,270.1,292.17
SKU001392,72.09,76.5
SKU001393,784.37,847.27
SKU001394,482.57,442.12
SKU001395,408.96,438.78
SKU001396,566.45,577
SKU001397,818.4,771.82
SKU001398,712.29,683.98
SKU001399,573.24,568.27
SKU001400,291.2,298.63
SKU001401,68.13,64.49
SKU001402,84.8,79.83
SKU001403,17.17,18.52
SKU001404,18.45,19.72
SKU001405,746.47,786.3
SKU001406,703.72,740.44
SKU001407,490.12,516.19
SKU001408,579.44,628.59
SKU001409,420.37,449.27
SKU001410,188.38,184.18
SKU001411,659.38,655.6
SKU001412,220.14,224.74
SKU001413,526.15,523.58
SKU001414,191.07,183.31
SKU001415,626.72,671.99
SKU001416,519.42,550.94
SKU001417,505.44,494.31
SKU001418,90.7,83.71
SKU001419,320.48,288.74
SKU001420,422.35,387.92
SKU001421,215.14,200.28
SKU001422,751.85,775.58
SKU001423,693.32,654.44
SKU001424,332.44,341.4
SKU001425,247.99,239.48
SKU001426,595.13,642.15
SKU001427,163.23,162.22
SKU001428,67.91,70.26
SKU001429,48.29,47.91
SKU001430,45.69,49.46
SKU001431,397.21,412.1
SKU001432,209.48,215.44
SKU001433,531.68,541.49
SKU001434,565.93,621.23
SKU001435,427.54,443.34
SKU001436,274.66,288.62
SKU001437,678.51,621.75
SKU001438,469.37,498.87
SKU001439,210.13,214.19
SKU001440,379.73,367.33
SKU001441,126.16,128.22
SKU001442,285.85,293.03
SKU001443,768.53,731.67
SKU001444,173.97,171.78
SKU001445,534,557.64
SKU001446,174.74,165.16
SKU001447,687.74,733.97
SKU001448,282.24,258.39
SKU001449,292.19,296.94
SKU001450,445.36,434.64
SKU001451,438.18,399.03
SKU001452,432.65,456.4
SKU001453,451.82,456.03
SKU001454,240.46,250.82
SKU001455,308.46,301.06
SKU001456,479.63,514.13
SKU001457,571.97,524.35
SKU001458,223.93,211.99
SKU001459,517.12,547.59
SKU001460,734.44,801.23
SKU001461,554.76,593.2
SKU001462,75.92,71.83
SKU001463,381.45,369.9
SKU001464,332.81,350.48
SKU001465,245.27,267.16
SKU001466,357.72,342.64
SKU001467,337.68,330
SKU001468,17.14,15.5
SKU001469,195.35,195.52
SKU001470,173.15,158.89
SKU001471,259.32,237.83
SKU001472,148.27,156.02
SKU001473,68.2,66.07
SKU001474,142.51,154.93
SKU001475,694.74,724.76
SKU001476,698.27,669.61
SKU001477,353.08,365.92
SKU001478,667.97,716.81
SKU001479,217.74,214.95
SKU001480,432.65,438
SKU001481,122.27,115.36
SKU001482,643.63,631.04
SKU001483,120.04,121.94
SKU001484,42.13,43.1
SKU001485,202.47,211.38
SKU001486,769.96,840.39
SKU001487,118.91,126.96
SKU001488,283.69,303.64
SKU001489,268.34,271.43
SKU001490,632.22,587.23
SKU001491,294.61,302.59
SKU001492,432.85,424.73
SKU001493,295.57,267.9
SKU001494,425.62,399.64
SKU001495,60.85,64
SKU001496,279.7,287.03
SKU001497,660.65,723.87
SKU001498,599.81,650.61
SKU001499,713.45,726.9
SKU001500,626,582.8
SKU001501,354.78,343.17
SKU001502,508.34,481.2
SKU001503,621.6,617.93
SKU001504,229.09,242.86
SKU001505,59.85,63.7
SKU001506,316.71,296.32
SKU001507,125.88,127.12
SKU001508,214.04,221.61
SKU001509,717.63,702.79
SKU001510,679.82,734.94
SKU001511,466.1,452.96
SKU001512,285.66,285.1
SKU001513,184.33,187.53
SKU001514,441.65,435.23
SKU001515,411.71,449.89
SKU001516,611.58,643.44
SKU001517,683.56,728.55
SKU001518,285.9,300.35
SKU001519,165.6,168.52
SKU001520,273.32,247.53
SKU001521,343.06,361.22
SKU001522,49.67,50.79
SKU001523,672.33,615.95
SKU001524,779.16,719.72
SKU001525,696.63,694.01
SKU001526,614.17,657.51
SKU001527,672.58,679.81
SKU001528,744.56,807.05
SKU001529,547.36,581.92
SKU001530,149.9,153.82
SKU001531,133.96,128.96
SKU001532,55.47,59.38
SKU001533,310.66,320.55
SKU001534,592.52,598.77
SKU001535,401.82,401.87
SKU001536,278.83,262.81
SKU001537,101.05,91.26
SKU001538,58.02,60.53
SKU001539,297.29,322.24
SKU001540,93.86,87.92
SKU001541,89.62,97.41
SKU001542,290.4,265.54
SKU001543,344.59,348.21
SKU001544,140.99,130.15
SKU001545,505.04,544.34
SKU001546,321.99,296.44
SKU001547,82.87,78.74
SKU001548,466.85,495.42
SKU001549,277.27,287.72
SKU001550,56.04,54.79
SKU001551,779.31,831.8
SKU001552,445.15,457.23
SKU001553,367.55,349.89
SKU001554,586.7,614.89
SKU001555,687.39,664.44
SKU001556,172.88,183.8
SKU001557,647.56,684.03
SKU001558,580.11,557.89
SKU001559,53.16,48.95
SKU001560,570.61,607.22
SKU001561,60.32,58.68
SKU001562,435.61,420.39
SKU001563,464.42,419.67
SKU001564,305.2,318.99
SKU001565,695.4,663.98
SKU001566,598.19,590.52
SKU001567,648.78,700.66
SKU001568,249.45,230.76
SKU001569,27.52,24.98
SKU001570,667.49,675.57
SKU001571,170.7,177.52
SKU001572,356.13,358.14
SKU001573,615.79,596.03
SKU001574,181.64,176.61
SKU001575,240.04,223.22
SKU001576,327.58,315.24
SKU001577,214.7,225.82
SKU001578,310.93,310.88
SKU001579,21.21,22.87
SKU001580,197.93,184.79
SKU001581,595.49,588.63
SKU001582,283.89,295.34
SKU001583,509.7,486.49
SKU001584,191.14,182.23
SKU001585,578.72,533.07
SKU001586,698.25,753.12
SKU001587,460.92,430.73
SKU001588,458.65,501.77
SKU001589,104.99,103.92
SKU001590,305.14,334.54
SKU001591,640.33,581.46
SKU001592,650.46,659.19
SKU001593,400.98,416.28
SKU001594,652.19,654.32
SKU001595,119.53,121.21
SKU001596,567.75,572.11
SKU001597,197.81,183.94
SKU001598,469.01,472
SKU001599,74.83,75.45
SKU001600,711.08,690.54
SKU001601,591.14,603.85
SKU001602,165.17,162.26
SKU001603,534.17,561.43
SKU001604,550.87,499.99
SKU001605,177.74,160.32
SKU001606,89.99,90.42
SKU001607,282.12,309.72
SKU001608,133.42,131.96
SKU001609,401.56,362.36
SKU001610,344.63,332.02
SKU001611,387.97,385.43
SKU001612,456.01,492.59
SKU001613,728.91,673.7
SKU001614,590.48,640.6
SKU001615,530.02,576.68
SKU001616,282.51,290.47
SKU001617,36.18,34.19
SKU001618,102.7,103.45
SKU001619,516.55,549.26
SKU001620,288.73,280.53
SKU001621,264.75,286.21
SKU001622,747.94,686.15
SKU001623,434.81,418.04
SKU001624,717.65,788.44
SKU001625,684.93,696.42
SKU001626,81.33,82.8
SKU001627,667.07,632.37
SKU001628,72.9,78.11
SKU001629,757.92,747.17
SKU001630,354.08,374.87
SKU001631,533.54,566.69
SKU001632,477.41,446.36
SKU001633,407.23,407.38
SKU001634,512.25,500.36
SKU001635,701.68,653.24
SKU001636,695.6,643.21
SKU001637,478.73,435.24
SKU001638,536.32,557.98
SKU001639,205.79,217.4
SKU001640,666.39,662.58
SKU001641,467.65,473.63
SKU001642,694.54,661.48
SKU001643,484.4,505.21
SKU001644,221.57,225.29
SKU001645,147.83,159.13
SKU001646,69.21,72.62
SKU001647,502.69,454.32
SKU001648,233.67,248.15
SKU001649,498.41,451.27
SKU001650,62.53,66.45
SKU001651,283.35,310.96
SKU001652,201.69,200.92
SKU001653,299.11,282.77
SKU001654,57.79,52.12
SKU001655,507.61,472.11
SKU001656,100.39,100.47
SKU001657,27.84,29.55
SKU001658,750.99,806.79
SKU001659,155.96,161.69
SKU001660,661.44,606.78
SKU001661,740.12,812.85
SKU001662,421.78,442.62
SKU001663,422.74,416.52
SKU001664,291.11,309.37
SKU001665,296.61,301.86
SKU001666,357.32,364.67
SKU001667,144.42,158.03
SKU001668,311.89,330.67
SKU001669,637.88,607.54
SKU001670,165.78,155.01
SKU001671,560.08,523.37
SKU001672,495.29,490.78
SKU001673,56.25,55
SKU001674,33.19,32.88
SKU001675,293.77,268.08
SKU001676,503.97,473.94
SKU001677,256.23,271.48
SKU001678,547.19,575.38
SKU001679,466.71,456.75
SKU001680,612.42,599
SKU001681,88.05,94.81
SKU001682,404.03,378.32
SKU001683,70.53,68.52
SKU001684,157.59,165.89
SKU001685,230.53,233.97
SKU001686,556.01,507.11
SKU001687,786.93,710.1
SKU001688,283.26,256.02
SKU001689,427.45,440.78
SKU001690,209.36,214.49
SKU001691,497.35,452.04
SKU001692,272.39,252.34
SKU001693,375.89,392.62
SKU001694,455.87,438.51
SKU001695,473.9,520.5
SKU001696,63.55,61.17
SKU001697,461.9,446.72
SKU001698,343.16,337.63
SKU001699,104.16,110.99
SKU001700,178.36,180.4
SKU001701,621.63,666.04
SKU001702,676.8,666.95
SKU001703,41.65,42.55
SKU001704,539.45,486
SKU001705,426.13,432.57
SKU001706,718.48,658.2
SKU001707,775.42,727.81
SKU001708,449.26,493.96
SKU001709,108.66,111.64
SKU001710,362.1,388.84
SKU001711,562.4,512.61
SKU001712,709.21,692.84
SKU001713,296.29,317.77
SKU001714,637.55,626.17
SKU001715,573.99,545.71
SKU001716,76.97,76.68
SKU001717,441.21,438.65
SKU001718,165.01,181.2
SKU001719,474.49,460.68
SKU001720,485.99,530.44
SKU001721,724.64,784.36
SKU001722,761.05,753.37
SKU001723,22.5,24.5
SKU001724,66.75,69.81
SKU001725,509.26,548.47
SKU001726,510.92,550.95
SKU001727,648.93,595.13
SKU001728,208.54,225.09
SKU001729,632.27,630.95
SKU001730,331.61,340.7
SKU001731,203.05,194.95
SKU001732,24.12,24.82
SKU001733,647.77,586.5
SKU001734,436.35,425.11
SKU001735,776.94,796.92
SKU001736,584.41,548.98
SKU001737,70.47,72.9
SKU001738,419.54,447.14
SKU001739,26.95,24.46
SKU001740,421.3,430.06
SKU001741,291.66,296.36
SKU001742,495.56,523.52
SKU001743,458.72,476.84
SKU001744,202.25,200.41
SKU001745,119.39,115.92
SKU001746,290.94,319.2
SKU001747,794.92,795.2
SKU001748,337.7,331.48
SKU001749,630.52,692.69
SKU001750,59.09,55.31
SKU001751,325.3,304.88
SKU001752,490.77,537.54
SKU001753,513.51,529.71
SKU001754,410.59,412.21
SKU001755,435.71,398.05
SKU001756,615.09,597.36
SKU001757,216.74,213.85
SKU001758,85.3,85.49
SKU001759,297.03,293.26
SKU001760,130.55,128.93
SKU001761,716.74,787.67
SKU001762,431.99,472.94
SKU001763,371.54,340.79
SKU001764,670.42,625.99
SKU001765,723.24,787.12
SKU001766,360.02,346.99
SKU001767,710.42,726.27
SKU001768,57.54,60.97
SKU001769,626.09,622.44
SKU001770,228.54,206.45
SKU001771,441.67,470.65
SKU001772,204.69,215.18
SKU001773,801.46,727.96
SKU001774,75.21,81.19
SKU001775,366.35,392.51
SKU001776,482.61,460.9
SKU001777,481.85,441.39
SKU001778,609.42,597.62
SKU001779,534.35,574.42
SKU001780,614.94,612.78
SKU001781,194.08,185.6
SKU001782,297.42,281.46
SKU001783,277.85,269.79
SKU001784,777.44,854.24
SKU001785,341.54,367.39
SKU001786,170.58,172.18
SKU001787,520.54,552.65
SKU001788,338.6,326.16
SKU001789,186.73,191.03
SKU001790,550.1,591.11
SKU001791,165.95,161.56
SKU001792,446.93,473.78
SKU001793,304,310.95
SKU001794,274.67,281.01
SKU001795,675.06,613.1
SKU001796,257.22,277.76
SKU001797,249.92,263.72
SKU001798,707.34,641.77
SKU001799,119.97,122.63
SKU001800,96.85,101.61
SKU001801,225.72,239.04
SKU001802,483.29,443.52
SKU001803,270.95,278.53
SKU001804,479.78,454.16
SKU001805,141.74,140.36
SKU001806,209.02,210.13
SKU001807,426.67,386.34
SKU001808,175.72,168.68
SKU001809,336.4,356.41
SKU001810,418.06,446.68
SKU001811,823.15,795.16
SKU001812,78.78,77.86
SKU001813,359.41,383.22
SKU001814,280.42,263.64
SKU001815,569.28,595.58
SKU001816,744.78,730.97
SKU001817,670.86,736.22
SKU001818,301.1,307.23
SKU001819,252.53,234.76
SKU001820,325.05,303.72
SKU001821,235.15,212.92
SKU001822,548.53,572.1
SKU001823,179.09,177.06
SKU001824,482.95,435.71
SKU001825,718.95,661.64
SKU001826,215.06,206
SKU001827,519.72,511.83
SKU001828,110.25,119.92
SKU001829,116.57,117.53
SKU001830,93.33,100.69
SKU001831,106.52,101.21
SKU001832,183.18,177.03
